date_year,date_month,country_iso,client_region_name,client_city_name,operator_name,device_count_all,sample_origin_all,sample_count_all,device_count_4g,sample_origin_4g,sample_count_4g,device_count_5g,sample_origin_5g,sample_count_5g,mid_dl_all,mid_ul_all,mid_dl_4g,mid_ul_4g,mid_dl_5g,mid_ul_5g,latency_all,avg_rsrp_rscp_all,avg_snr_all,latency_4g,avg_rsrp_rscp_4g,avg_snr_4g,latency_5g,avg_rsrp_rscp_5g,avg_snr_5g
2020,12,FI,Satakunta,Rauma,Telia,158,331,305,152,313,287,2,2,2,28,5.9,30.8,6.7,192.8,9.9,27.3,-97.5,10.7,26.6,-97.7,10.7,18.5,0,0
2020,12,FI,Satakunta,South Eastern Satakun,DNA,113,237,223,111,220,206,0,0,0,42.9,9.5,46.9,10.9,0,0,27.4,-98.6,9.7,27,-99.1,9.7,0,0,0
2020,12,FI,Satakunta,South Eastern Satakun,Elisa,112,207,185,110,199,178,2,5,4,33.8,6.3,33.8,6.3,138.6,49,26.3,-97.9,6.8,26.4,-98.3,6.8,14.8,0,0
2020,12,FI,Satakunta,South Eastern Satakun,Telia,87,184,164,80,166,147,1,2,2,28.3,8.5,31.5,9.3,152.7,29.1,24.3,-95.9,8,22.9,-96.9,8,26,0,0
2020,12,FI,South Karelia,Imatra,DNA,225,566,507,213,530,474,4,4,4,31.8,13.5,34.9,14.2,177.6,43.4,31.5,-94.8,10.5,31,-95.5,10.6,29.5,0,0
2020,12,FI,South Karelia,Imatra,Elisa,241,790,701,217,703,621,14,35,32,37.8,9.3,39,9.9,180.9,29.9,30.1,-97.1,7.2,29.1,-97.6,7.2,28.8,0,0
2020,12,FI,South Karelia,Imatra,Telia,202,578,484,196,547,456,5,8,6,41.8,16.2,42.7,17,162.9,42.9,30,-94.1,11.1,28.1,-94.4,11,23.2,0,0
2020,12,FI,South Karelia,Lappeenranta,DNA,352,825,718,343,796,693,3,3,3,35.7,16.2,36.5,16.5,186.6,42.7,29.3,-94.1,11.2,28.9,-94.2,11.2,33.3,0,0
2020,12,FI,South Karelia,Lappeenranta,Elisa,491,1543,1287,474,1460,1207,17,36,36,43,8.6,43.4,8.8,144,42.1,25,-97.8,6.5,24.2,-98.3,6.5,22.8,0,0
2020,12,FI,South Karelia,Lappeenranta,Telia,402,982,869,389,946,836,0,0,0,30.9,12.7,32.7,13.9,0,0,27.3,-93.8,10,26.4,-94.1,10.1,0,0,0
2020,12,FI,South Karelia,Western Saimaa,DNA,84,191,166,79,176,152,0,0,0,31.6,11.6,36.5,12.4,0,0,30.9,-98.3,10.4,28.9,-98.9,10.4,0,0,0
2020,12,FI,South Karelia,Western Saimaa,Elisa,127,348,294,112,315,261,4,6,6,14,6.3,14.5,6.7,217.5,22.4,39.4,-98.9,8.3,40.1,-99.9,8.4,28.1,-116,16.5
2020,12,FI,South Karelia,Western Saimaa,Telia,98,183,165,94,173,156,1,1,1,37.9,11.8,38.6,13.2,198.2,29.8,24.8,-97,10.2,24.4,-97.6,10.7,28,0,0
2020,12,FI,Southern Ostrobothnia,Härmänmaa,DNA,113,372,348,110,334,312,3,23,21,22.4,8.9,22,8.7,270.6,37.8,32.6,-98.1,5.4,32.7,-99.3,5.6,26.6,-92.6,7
2020,12,FI,Southern Ostrobothnia,Härmänmaa,Elisa,265,777,684,254,733,646,9,26,21,23.3,7,23,6.9,145.2,48.1,32.2,-97.4,5,32.2,-97.7,5,22.5,0,0
2020,12,FI,Southern Ostrobothnia,Härmänmaa,Telia,123,475,412,116,425,367,3,10,7,16.1,4.3,19,4.9,145.9,47.2,45.4,-97.6,7.6,46.8,-98.7,8.1,27.3,0,0
2020,12,FI,Southern Ostrobothnia,Järviseutu,DNA,72,233,193,68,211,174,2,7,6,15.8,8.5,16,8.8,425.7,28.5,32,-93.9,9.8,31.8,-94.2,9.5,23.6,-104.8,0
2020,12,FI,Southern Ostrobothnia,Järviseutu,Elisa,105,311,257,98,295,242,2,2,2,12.6,3.2,13,3.3,223.8,50.4,39.5,-99.2,9.7,39,-99.6,9.6,24.5,0,0
2020,12,FI,Southern Ostrobothnia,Järviseutu,Telia,69,189,175,64,165,151,0,0,0,21.7,6,25.2,7.1,0,0,31.5,-95.6,7.7,31,-97,7.7,0,0,0
2020,12,FI,Southern Ostrobothnia,Kuusiokunnat,DNA,80,171,157,68,146,136,1,1,1,17.1,3.7,22,4.8,204.5,11.8,45.7,-98.4,4.8,43.7,-99.4,5,29,0,0
2020,12,FI,Southern Ostrobothnia,Kuusiokunnat,Elisa,184,497,425,175,461,395,1,1,1,21.1,4.3,23.7,5.2,166.2,14.9,35.1,-98.7,7.7,31.9,-99.2,7.9,37,0,0
2020,12,FI,Southern Ostrobothnia,Kuusiokunnat,Telia,125,360,317,115,327,287,2,3,3,26.4,7.2,30.4,8.1,202,45.3,30.1,-96.4,8.4,29.2,-98.1,8.4,23,0,0
2020,12,FI,Southern Ostrobothnia,Northern Seinänaapuri,DNA,296,850,739,285,759,662,14,72,59,39.2,11.1,35.9,9.7,343.4,28.9,32.6,-97,8.6,33.3,-97.3,8.7,22.5,-97.7,7
2020,12,FI,Southern Ostrobothnia,Northern Seinänaapuri,Elisa,746,2030,1810,679,1758,1563,90,235,211,48.6,9.2,43.4,8.4,187.8,19.7,30.5,-98.6,6,31.2,-98.9,5.7,24.1,-97.4,8.6
2020,12,FI,Southern Ostrobothnia,Northern Seinänaapuri,Telia,420,1197,1078,393,968,895,25,203,159,41.6,9.6,36.1,9.8,178.5,11.4,26.8,-94.7,7.7,26.2,-94.9,7.8,29.1,-98.6,4
2020,12,FI,Southern Ostrobothnia,South Eastern Bothnia,DNA,92,233,209,89,221,197,2,2,2,22.4,5.1,25,5.3,243.8,40.6,38.5,-99.3,8.5,37.9,-100.2,8.5,29,0,0
2020,12,FI,Southern Ostrobothnia,South Eastern Bothnia,Elisa,176,460,413,171,447,401,1,1,1,19.2,5.9,19.8,6.1,160,26.6,26,-98.5,8.1,25.4,-98.7,8.2,25,0,0
2020,12,FI,Southern Ostrobothnia,South Eastern Bothnia,Telia,134,423,377,130,395,354,1,1,1,16.1,5.6,18,6.1,147.7,39.2,30.3,-96.9,7.1,30.1,-97.4,7.3,19,0,0
2020,12,FI,Southern Ostrobothnia,Southern Seinänaapuri,DNA,95,444,327,88,418,301,3,9,9,13.2,6.2,14,6.7,138.7,21.1,34.7,-98.8,5.6,34.3,-99.4,5.4,32.6,-105.6,11
2020,12,FI,Southern Ostrobothnia,Southern Seinänaapuri,Elisa,176,560,511,168,522,475,9,22,21,23.8,5.4,22.2,5.3,189.3,25.5,31.2,-99,4.5,30.9,-99.6,4.7,23.7,0,0
2020,12,FI,Southern Ostrobothnia,Southern Seinänaapuri,Telia,118,481,429,106,438,389,0,0,0,30.5,5.3,36.9,6.2,0,0,26.3,-98.7,6.7,25.2,-99.8,6.8,0,0,0
2020,12,FI,Southern Savonia,Juva,DNA,111,288,259,107,280,252,1,1,1,39.8,13.1,40.1,13.9,182.6,22.3,28.4,-93,11.5,27.9,-93.4,11.5,24,0,0
2020,12,FI,Southern Savonia,Juva,Elisa,116,258,232,109,233,209,2,2,2,23.2,5,24.9,5.7,190,49.7,35.4,-96.8,8.3,34.6,-98.6,8.5,41,0,0
2020,12,FI,Southern Savonia,Juva,Telia,118,275,253,113,261,239,0,0,0,26.6,10.9,29,11.3,0,0,28.2,-95.5,10.7,27.6,-96.1,11,0,0,0
2020,12,FI,Southern Savonia,Mikkeli,DNA,338,882,801,315,819,744,2,2,2,25.2,10.7,27.4,11.6,245.3,54.5,26.6,-93.4,7.7,26.1,-94.3,7.8,23.5,0,0
2020,12,FI,Southern Savonia,Mikkeli,Elisa,547,1467,1350,503,1316,1220,41,115,97,37.6,9,34.2,8.6,214.5,20.1,31,-95.8,7.3,30.7,-95.9,7.7,29,-100.3,1.5
2020,12,FI,Southern Savonia,Mikkeli,Telia,400,1054,938,370,904,811,11,73,58,27.9,7.9,28.6,8.2,215.9,43.1,27.9,-95.1,8.2,26.6,-95.8,7.8,26,-93.5,18
2020,12,FI,Southern Savonia,Pieksämäki,DNA,91,280,253,89,273,246,0,0,0,18.4,10.5,19.7,10.9,0,0,27.6,-95.4,8.1,27.2,-96,8.1,0,0,0
2020,12,FI,Southern Savonia,Pieksämäki,Elisa,136,389,328,131,366,308,4,7,7,29.2,7.1,29.9,7.2,193.4,17.9,32.5,-97.8,8.9,32,-98,8.9,30,0,0
2020,12,FI,Southern Savonia,Pieksämäki,Telia,89,207,199,84,195,187,0,0,0,17.2,5.6,18.6,6.1,0,0,30.2,-94.2,5.7,29.7,-94.9,5.7,0,0,0
2020,12,FI,Southern Savonia,Savonlinna,DNA,233,505,449,224,487,433,3,4,3,39.6,22.2,40.9,23.3,204.9,33.6,30.6,-93.9,10.9,30.3,-94.1,11,27.3,0,0
2020,12,FI,Southern Savonia,Savonlinna,Elisa,201,576,523,186,481,441,18,79,66,41.6,9.4,34.5,8.6,186.4,30.8,29.9,-96.6,5.7,28.7,-97,5.6,27.1,-89.4,9.6
2020,12,FI,Southern Savonia,Savonlinna,Telia,203,439,379,198,429,369,2,2,2,44.6,17.9,45.3,19.1,154.6,42.2,30.6,-94.6,12,30.2,-94.6,12,27,0,0
2020,12,FI,Southern Savonia,Varkaus,DNA,6,11,8,5,10,7,0,0,0,20.3,12.9,20.3,12.9,0,0,29.8,-88.1,20,28.8,-93.8,20,0,0,0
2020,12,FI,Southern Savonia,Varkaus,Elisa,11,33,30,11,26,24,0,0,0,6.2,4.9,7.2,6.1,0,0,69.5,-89.7,3.2,45.8,-91,3.2,0,0,0
2020,12,FI,Southern Savonia,Varkaus,Telia,9,9,9,9,9,9,0,0,0,14.7,4.2,14.7,4.2,0,0,27.4,-102.6,6,27.4,-102.6,6,0,0,0
2020,12,FI,Tavastia Proper,Forssa,DNA,117,246,211,113,231,201,3,8,4,21.8,6.7,22.3,6.8,103.7,24,26.9,-99.7,7.5,26.6,-99.8,7.5,21.5,0,0
2020,12,FI,Tavastia Proper,Forssa,Elisa,264,711,613,255,674,578,8,19,18,32.9,6.4,32.9,6.4,191.3,20.9,21.7,-99.3,6.2,21.3,-99.7,6.2,23.6,0,0
2020,12,FI,Tavastia Proper,Forssa,Telia,141,310,292,134,286,269,3,5,5,22.4,6.1,24.6,6.4,153.8,45.9,23.8,-96.7,8.5,22.5,-96.8,8.5,17.4,0,0
2020,12,FI,Tavastia Proper,Hämeenlinna,DNA,467,1350,1118,435,1199,985,24,63,53,40.2,9.3,42.4,9.6,390.6,30.1,29.5,-98.3,8.1,28.7,-99.1,8.1,19.1,-98.5,11.4
2020,12,FI,Tavastia Proper,Hämeenlinna,Elisa,703,2371,2065,642,1849,1621,70,445,372,45.6,7.4,34.2,5.8,203.5,25.4,24.9,-97.5,5.4,25.8,-98.6,5.7,18.7,-92.5,3.4
2020,12,FI,Tavastia Proper,Hämeenlinna,Telia,527,1491,1269,492,1261,1104,32,128,81,30.9,7.5,31.8,7.9,247.1,32,29.3,-95.8,5.8,27.7,-96.9,5.6,22.2,-87.3,8.1
2020,12,FI,Tavastia Proper,Lahti,DNA,26,76,66,25,71,61,1,3,3,11.5,7.1,10.9,7.1,168.5,15.3,21,-103.1,2.3,21,-103.1,2.3,18,-108.3,0
2020,12,FI,Tavastia Proper,Lahti,Elisa,14,40,36,13,39,35,0,0,0,13,4.1,13,4.1,0,0,23.3,-98.8,2.6,22.6,-99.1,2.6,0,0,0
2020,12,FI,Tavastia Proper,Lahti,Telia,13,20,18,12,19,17,0,0,0,17,2.3,17,2.3,0,0,20.8,-101.9,4.3,20.2,-101.9,4.3,0,0,0
2020,12,FI,Tavastia Proper,Riihimäki,DNA,212,492,454,202,474,436,4,4,4,31.7,8.4,32.7,8.9,133.8,27.8,25.9,-96.9,7.8,25.5,-97.1,7.8,20.5,-106,0
2020,12,FI,Tavastia Proper,Riihimäki,Elisa,438,1762,1408,403,1648,1299,36,84,79,35.4,6.5,33.5,6.2,184.6,13.8,24.7,-98.2,5.6,24.3,-98.3,5.7,20.3,-103.3,3.5
2020,12,FI,Tavastia Proper,Riihimäki,Telia,214,460,405,206,422,369,3,11,11,27,6.8,28.2,6.9,172.4,33,24.6,-95.5,9.3,24.4,-96.3,9.6,20.8,0,0
2020,12,FI,Uusimaa,Ekenäs,DNA,174,537,470,169,513,448,0,0,0,21,6.8,22.4,7.3,0,0,27.1,-98.9,7,26.8,-99.5,7,0,0,0
2020,12,FI,Uusimaa,Ekenäs,Elisa,251,719,613,225,648,550,21,35,32,26.7,5.8,26.8,6,166.5,18.1,23.4,-99.6,7.2,22.7,-100.1,7.4,19.5,-104.7,0.7
2020,12,FI,Uusimaa,Ekenäs,Telia,252,509,469,236,471,435,3,3,3,21.4,4.4,22.7,5.1,173.8,15.4,21.4,-97.7,8.3,20.8,-98.3,8.3,18,0,0
2020,12,FI,Uusimaa,Helsinki,ALCOM,4,4,4,4,4,4,0,0,0,53.9,19.8,53.9,19.8,0,0,32.5,-99,6,32.5,-99,6,0,0,0
2020,12,FI,Uusimaa,Helsinki,DNA,11011,34847,27903,10382,30858,24645,699,2831,2292,49.6,14.6,45.9,14,347.7,30.6,24.8,-94.9,8.6,24.8,-95.3,8.5,17.5,-93.9,9.5
2020,12,FI,Uusimaa,Helsinki,Elisa,17660,75425,46399,16039,45218,35694,2039,28630,9361,49.2,10.7,39.5,9.4,159.2,35.1,23.2,-95.4,6.9,24,-95.9,6.5,17.3,-95.5,8.9
2020,12,FI,Uusimaa,Helsinki,Telia,9985,28015,23122,9435,24123,20110,628,2809,2081,40.1,9.3,37.9,9.1,271.1,28.9,23.2,-94.1,8.1,22.5,-94.7,8.3,21.1,-91.7,6.1
2020,12,FI,Uusimaa,Lohja,DNA,568,1329,1145,548,1263,1100,7,22,10,22,6.3,22.9,6.5,424.9,39,29.7,-97.8,6.8,29.1,-98.2,6.8,16.4,0,14
2020,12,FI,Uusimaa,Lohja,Elisa,692,1842,1645,647,1589,1424,52,174,148,33.6,5,30.7,4.9,220.7,20.2,27.7,-100,6.5,27.6,-100.7,6.6,19.3,-95,3
2020,12,FI,Uusimaa,Lohja,Telia,465,1178,1051,446,1121,997,0,0,0,24.3,5.8,26.5,6.2,0,0,25.1,-96.6,6.1,23.8,-97.6,6.1,0,0,0
2020,12,FI,Eastern Uusimaa,Loviisa,DNA,101,197,181,97,192,177,0,0,0,20.6,7,21.6,7.2,0,0,26.2,-97.6,11.6,26.2,-98.2,11.6,0,0,0
2020,12,FI,Eastern Uusimaa,Loviisa,Elisa,90,172,150,81,154,136,2,3,2,18.2,4.7,21.1,5.3,296.5,32,20.5,-97.6,7.7,19.4,-98.5,8,18.5,0,0
2020,12,FI,Eastern Uusimaa,Loviisa,Telia,125,292,265,122,273,248,1,1,1,22.9,5.4,24.1,6,165.1,10.2,25.7,-98.1,8,25.3,-99.2,8,19,0,0
2020,12,FI,Eastern Uusimaa,Porvoo,DNA,568,1509,1256,549,1440,1197,17,37,28,25.3,9.1,25.4,9.2,303.5,30.2,26.1,-96,8.3,26,-96.4,8.2,19.7,-95.6,25
2020,12,FI,Eastern Uusimaa,Porvoo,Elisa,647,1873,1600,599,1537,1333,56,265,203,27.7,5,24.7,4.7,130.1,13.7,24.4,-98.9,6.2,24.2,-99.6,5.8,20.4,-97.4,11.3
2020,12,FI,Eastern Uusimaa,Porvoo,Telia,659,1742,1569,633,1608,1448,24,63,59,27.8,6.7,28.1,6.8,202.1,28.5,24.6,-96.7,9.3,23.5,-97.4,9.2,17,-97.8,23
2020,11,FI,Central Finland,Jyväskylä,DNA,554,1599,1414,526,1416,1249,26,61,56,25.2,8.5,27.7,9,300.2,26.5,31.5,-96.6,9.7,30.5,-97.9,9.6,23.3,-98.5,18.8
2020,11,FI,Central Finland,Jyväskylä,Elisa,1257,3456,3055,1141,2889,2562,169,488,421,51.5,14.1,47.6,12.1,194.7,37.1,26.4,-96.1,6.6,26.6,-96.5,6,22.4,-98.1,13.5
2020,11,FI,Central Finland,Jyväskylä,Telia,1286,3343,2922,1210,2828,2516,71,376,286,43.9,10,42.4,10.2,202.4,13.9,24.9,-93.7,9.7,24.5,-94.1,9.3,22.5,-95.1,21
2020,11,FI,Central Finland,Jämsä,DNA,70,201,183,62,171,155,6,14,12,20.6,6.2,20.8,7,281,23.1,31.1,-97.6,9.8,31.4,-99.7,8.6,19,-101.8,17.8
2020,11,FI,Central Finland,Jämsä,Elisa,176,332,299,158,301,272,11,15,12,33.1,5.2,34.2,5.2,184.8,14.1,25.2,-101.1,7.6,24.2,-101.8,7.6,19.5,0,0
2020,11,FI,Central Finland,Jämsä,Telia,194,520,465,179,491,437,2,3,3,26.4,8.3,28.5,8.8,205.2,18,28.8,-97.1,8.2,27.9,-97.6,8.2,22.6,0,0
2020,11,FI,Central Finland,Keuruu,DNA,38,91,75,38,89,73,0,0,0,22.4,5.8,22.7,6,0,0,30.3,-98,11.5,29.9,-98,11.5,0,0,0
2020,11,FI,Central Finland,Keuruu,Elisa,95,213,195,93,208,191,0,0,0,36.4,10.2,36.9,10.5,0,0,23.4,-94.4,8.7,23.1,-94.3,8.7,0,0,0
2020,11,FI,Central Finland,Keuruu,Telia,60,211,174,54,194,160,0,0,0,17,6.5,19.3,7.6,0,0,27.7,-95.4,3.6,24.1,-97.3,3.6,0,0,0
2020,11,FI,Central Finland,Saarijärvi,DNA,50,164,137,48,158,131,0,0,0,15.9,6,16.6,6.3,0,0,36.6,-94.4,15,36.1,-94.1,15,0,0,0
2020,11,FI,Central Finland,Saarijärvi,Elisa,95,275,245,88,263,233,4,6,6,37.9,9.1,37.9,9.1,149.8,65.7,30.3,-97.8,11.2,29.8,-98,11.2,27,0,0
2020,11,FI,Central Finland,Saarijärvi,Telia,98,325,279,92,310,264,1,3,3,15.9,7,16.4,7.3,159.5,61,32.5,-97.7,6.6,30.7,-98.2,6.5,26.6,0,0
2020,11,FI,Central Finland,South Eastern Middle,DNA,42,96,89,38,90,83,0,0,0,16.3,4.1,18.5,4.4,0,0,28.5,-97.2,11.3,27.4,-97.5,11.3,0,0,0
2020,11,FI,Central Finland,South Eastern Middle,Elisa,95,216,189,88,205,178,2,2,2,17,5.9,20.7,6.4,208.6,49.2,30.9,-97.1,6.9,30.1,-97.8,6.9,19,0,0
2020,11,FI,Central Finland,South Eastern Middle,Telia,69,191,171,60,171,154,0,0,0,31.4,4.4,33,5,0,0,24.9,-97.3,7.9,21.4,-98.1,7.9,0,0,0
2020,11,FI,Central Finland,Viitasaari,DNA,38,92,85,34,88,81,0,0,0,23.8,8.2,25.3,8.8,0,0,35.3,-92.6,16.3,34.7,-92.7,16.3,0,0,0
2020,11,FI,Central Finland,Viitasaari,Elisa,61,163,150,57,132,122,4,5,5,20.9,3.9,31.4,4.7,168.1,26.7,35.4,-100,5.7,29.7,-100.9,5.7,28.2,0,0
2020,11,FI,Central Finland,Viitasaari,Telia,69,201,174,64,188,163,2,2,2,23.2,6.7,23.6,7.3,214.3,58.8,26.7,-96.7,10.1,25.6,-97.1,10.1,24,0,0
2020,11,FI,Central Finland,Äänekoski,DNA,75,349,299,71,327,280,2,4,4,26.5,7,28.2,7.2,240.5,20.7,36.4,-99.6,8.5,36.3,-100.1,8.7,25.2,0,0
2020,11,FI,Central Finland,Äänekoski,Elisa,169,470,404,164,447,382,5,7,7,27.7,6.5,29.2,7.1,133.8,38.3,32.7,-97.8,6.2,32.2,-98.7,6.2,26.7,0,0
2020,11,FI,Central Finland,Äänekoski,Telia,186,514,479,177,494,459,3,4,4,32.6,9.7,33.7,10,155.2,49.1,25,-96,6.9,24.6,-96.2,6.9,23,0,0
2020,11,FI,Central Ostrobothnia,Kaustinen,DNA,35,60,49,34,59,48,0,0,0,12,6.8,12.2,7.1,0,0,43.3,-97,6.8,43.3,-98.1,6.8,0,0,0
2020,11,FI,Central Ostrobothnia,Kaustinen,Elisa,74,187,163,70,162,141,2,3,3,25.1,6.3,33.8,7.1,183.2,13.4,32.4,-97.6,6,30.2,-98.4,5.9,26.3,-113,9
2020,11,FI,Central Ostrobothnia,Kaustinen,Telia,58,107,98,56,97,89,0,0,0,22.5,8.2,24.2,9.1,0,0,35,-99.7,9.9,34.9,-100.1,9.9,0,0,0
2020,11,FI,Central Ostrobothnia,Kokkola,DNA,177,414,372,173,401,360,6,10,9,35.7,10.8,34.9,10.7,271.5,29.5,42.2,-96.9,9.8,42.3,-97.2,8.6,33.3,-92.4,19.2
2020,11,FI,Central Ostrobothnia,Kokkola,Elisa,293,953,807,273,747,660,31,186,131,47.3,8.2,39.8,6.9,194.2,20.7,31.8,-97.2,7.4,31.3,-97.2,7.5,31.8,-101.8,5.8
2020,11,FI,Central Ostrobothnia,Kokkola,Telia,173,482,417,168,473,410,2,2,2,40.7,9.4,41,9.4,589.3,20.6,35.2,-96.7,8.4,34.9,-96.8,8.4,32,0,0
2020,11,FI,Finland Proper,Loimaa,DNA,167,434,396,160,406,370,0,0,0,17.5,6.9,20.9,8.4,0,0,28,-98.7,7.9,26.8,-100.1,7.9,0,0,0
2020,11,FI,Finland Proper,Loimaa,Elisa,200,434,396,184,399,365,7,16,13,22.3,6.1,22.3,6.1,159.8,23.1,26.2,-98.4,6.5,25.9,-98.6,6.5,24.1,0,0
2020,11,FI,Finland Proper,Loimaa,Telia,162,300,287,154,279,267,1,1,1,24.2,5.3,27.3,5.9,141.4,44,26.6,-98.1,8.6,24.4,-99.2,8.6,15,0,0
2020,11,FI,Finland Proper,Salo,DNA,299,750,660,290,714,626,4,15,14,22.6,9.3,22.8,9.4,292.3,37.6,26.1,-95.6,9.7,25.9,-95.7,9.7,19.7,-110,0
2020,11,FI,Finland Proper,Salo,Elisa,410,1083,952,394,999,876,20,55,50,29.1,7,27.6,6.8,171.6,22.8,24,-97.7,6.4,24,-97.9,6.2,18.9,-107,15.3
2020,11,FI,Finland Proper,Salo,Telia,285,720,652,272,660,604,5,26,16,22.5,7,23.3,7.5,537.4,48.6,26.1,-95.7,8.2,23,-96.4,8.2,19.6,-83.3,0
2020,11,FI,Finland Proper,Turku,ALCOM,1,1,1,1,1,1,0,0,0,103.4,16.8,103.4,16.8,0,0,33,0,0,33,0,0,0,0,0
2020,11,FI,Finland Proper,Turku,DNA,1446,3518,3095,1354,3101,2728,101,332,290,53.7,16.5,50.7,15.9,329.5,28.3,22.6,-96.6,8.1,23,-96.8,8,16.2,-98.9,9.4
2020,11,FI,Finland Proper,Turku,Elisa,1828,4731,4215,1653,3971,3521,208,625,568,46.7,11.2,39.8,10.6,233.3,32.5,21.8,-97.8,5.8,21.8,-98.7,5.5,17.6,-96.8,13
2020,11,FI,Finland Proper,Turku,Telia,2208,6137,5199,2091,4995,4362,110,907,621,40.8,10,37,9.8,263.5,23.5,23.3,-92,8.7,22.4,-92.5,9.1,20.7,-90.9,-0.1
2020,11,FI,Finland Proper,Vakka-Suomi,DNA,159,382,328,156,365,314,0,0,0,23.3,8.4,26.1,8.7,0,0,23.7,-96.5,10.4,23.4,-97.1,10.4,0,0,0
2020,11,FI,Finland Proper,Vakka-Suomi,Elisa,199,440,406,192,418,385,6,12,11,33.4,8.5,33.4,8.5,182.4,36.6,25.4,-96.8,10.8,25.2,-96.9,10.8,18.5,0,0
2020,11,FI,Finland Proper,Vakka-Suomi,Telia,215,577,518,184,421,378,4,7,7,18.4,4,27.5,6.3,162.3,50.4,30.7,-94.1,8.3,27.8,-98.9,8.3,20.7,0,0
2020,11,FI,Finland Proper,Åboland-Turunmaa,DNA,52,155,144,49,138,127,1,1,1,13,4,16.7,4.6,424.2,19.1,31.5,-98.4,11.5,30.9,-99.3,11.5,15,0,0
2020,11,FI,Finland Proper,Åboland-Turunmaa,Elisa,125,301,255,122,276,232,3,17,15,33.6,5.1,32.8,5,146.5,31.8,24.2,-100.1,9.1,24.2,-100.2,9.1,17,0,0
2020,11,FI,Finland Proper,Åboland-Turunmaa,Telia,152,318,286,146,299,270,0,0,0,33.3,6.5,36.2,7,0,0,23.5,-96.6,10.5,23,-97.2,10.5,0,0,0
2020,11,FI,Kainuu,Kajaani,DNA,284,623,566,273,598,541,5,5,5,42.9,18.1,44.7,18.8,171.4,51,35.9,-94.5,9.9,35.4,-94.8,9.9,35.8,0,0
2020,11,FI,Kainuu,Kajaani,Elisa,281,709,626,263,582,512,27,97,86,37,10,32,9.8,174.2,20.5,40.4,-94,7.7,41.1,-94.9,7.2,31.9,-93.8,24.7
2020,11,FI,Kainuu,Kajaani,Telia,239,426,386,228,406,367,4,7,6,44,16.9,44.4,17.3,154.5,45.5,36.7,-94.3,9.5,36.3,-94.7,9.5,40.5,0,0
2020,11,FI,Kainuu,Kehys-Kainuu,DNA,58,144,100,55,141,97,0,0,0,18.4,14.4,19.2,14.5,0,0,38.5,-97.1,13.4,38.1,-97.2,13.4,0,0,0
2020,11,FI,Kainuu,Kehys-Kainuu,Elisa,53,174,139,49,167,132,2,3,3,32,6,32.1,6.4,107.4,39,41.7,-98.6,9.8,41.4,-98.7,9.8,36,0,0
2020,11,FI,Kainuu,Kehys-Kainuu,Telia,58,106,93,54,101,88,0,0,0,38.4,12.3,40.2,15,0,0,41.8,-96.9,15.8,40.8,-97,15.8,0,0,0
2020,11,FI,Kymenlaakso,Kotka-Hamina,DNA,486,1254,1112,461,1173,1032,1,1,1,35.2,13.1,39.3,14.3,164.7,33,25.2,-94.9,9.8,24.2,-95.8,9.8,20,0,0
2020,11,FI,Kymenlaakso,Kotka-Hamina,Elisa,511,1410,1249,474,1156,1016,29,194,176,43.4,9.7,38.1,9,177.6,26.5,24.3,-96,8.7,22.6,-96.8,8.5,19.9,-100.4,17.8
2020,11,FI,Kymenlaakso,Kotka-Hamina,Telia,250,556,504,240,516,466,0,0,0,35.2,8.1,39.5,8.8,0,0,23.3,-96.7,9.4,22,-97.6,9.4,0,0,0
2020,11,FI,Kymenlaakso,Kouvola,DNA,389,1087,985,371,1019,920,2,2,2,32.1,10.5,34.7,11.4,408.1,44.6,24.7,-96.2,9.9,23.9,-97.1,9.9,25,0,0
2020,11,FI,Kymenlaakso,Kouvola,Elisa,714,2057,1843,673,1825,1641,47,171,143,31.2,7.5,29.2,7.5,149.6,15.6,29,-96.8,7.8,29.2,-97.3,7.6,20.5,-100.5,14.4
2020,11,FI,Kymenlaakso,Kouvola,Telia,481,1666,1452,461,1468,1320,15,127,63,18.9,6,19,6.2,391.6,49.6,29.7,-94.6,6.6,29.2,-95.3,6.2,19.5,-82.9,19.7
2020,11,FI,Lapland,Eastern Lapland,DNA,52,108,104,48,103,99,0,0,0,29.5,13.5,32,14.2,0,0,44.8,-97.1,12.1,44.2,-97.1,12.1,0,0,0
2020,11,FI,Lapland,Eastern Lapland,Elisa,47,102,93,44,90,82,1,1,1,21.9,4.9,27.7,5.9,140.1,27.1,54.1,-100.4,8,45.8,-100.8,8,40,0,0
2020,11,FI,Lapland,Eastern Lapland,Telia,79,182,144,76,166,130,1,1,1,22.2,10.9,25.6,12.7,183.4,54.6,44.3,-95.7,11.5,42.2,-96.4,11.5,37,0,0
2020,11,FI,Lapland,Kemi-Tornio,DNA,267,737,621,258,686,575,6,22,21,45.5,21.1,47.9,22,244,47,43.1,-96.3,9.9,42.7,-96.7,9.9,36.9,0,0
2020,11,FI,Lapland,Kemi-Tornio,Elisa,173,733,615,164,500,423,20,200,167,33,8.2,25.1,6.1,234.2,19.4,42.3,-96.9,-1,41.9,-98.3,7.3,39.7,-94.4,-9.3
2020,11,FI,Lapland,Kemi-Tornio,Telia,312,707,630,303,676,601,6,11,10,37.8,15.4,38.3,16.2,181.9,54,42.8,-97.6,7.8,42.1,-97.9,7.8,42.3,0,0
