PostCode,NAME_1,NAME_2,NAME_3,NAME_4,PostCode_Name,Surface_Area,Inhabitants,Inhabitants_Density,Average_age,Average_income,Accumulated_purchasing_power,Buildings,Building_Density,Inhabitants_per_Building,Enterprise_Density,Enterprise_Total
34770,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34770  Kurjenkylä (Virrat),149042081,209,1,48,20816,3642806,163,1,1,0,24
34800,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34800  Virrat Keskus (Virrat),311312401,4314,14,52,23058,84782945,1786,6,2,6,1741
34870,Western Finland,Pirkanmaa,Upper Pirkanmaa,Ruovesi,34870  Visuvesi (Ruovesi),140279650,533,4,52,21129,9571602,396,3,1,1,95
34910,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34910  Äijänneva (Virrat),72070723,99,1,52,23338,2100422,66,1,2,0,22
34930,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34930  Liedenpohja (Virrat),89829981,280,3,53,23698,5900915,213,2,1,1,76
34950,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34950  Ohtola (Virrat),94016204,204,2,47,22261,3561717,128,1,2,0,30
34970,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34970  Toisvesi (Virrat),23274072,103,4,49,22503,1890274,84,4,1,0,0
34980,Western Finland,Pirkanmaa,Upper Pirkanmaa,Virrat,34980  Killinkoski (Virrat),87880751,347,4,51,18921,5676434,248,3,1,1,56
35100,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35100  Orivesi Asemanseutu (Orivesi),96788388,2896,30,44,24374,55499054,1245,13,2,4,416
35220,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35220  Eräjärvi (Orivesi),89154490,487,5,53,21946,9371090,343,4,1,1,93
35240,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35240  Ristakallio (Orivesi),62326590,181,3,48,23644,3712121,144,2,1,1,47
35260,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35260  Leväslahti (Orivesi),5152957,9,2,,,,7,1,1,0,0
35270,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35270  Västilä (Orivesi),88146096,153,2,50,24327,3138169,147,2,1,0,26
35300,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35300  Orivesi Keskus (Orivesi),307750512,4582,15,49,23837,90319627,1632,5,3,6,1813
35320,Western Finland,Pirkanmaa,Upper Pirkanmaa,Orivesi,35320  Hirsilä (Orivesi),86538436,546,6,44,22891,9659948,293,3,2,1,67
35400,Western Finland,Pirkanmaa,Upper Pirkanmaa,Längelmäki,35400  Länkipohja (Jämsä),232970899,855,4,54,23101,17326080,546,2,2,1,246
35420,Western Finland,Pirkanmaa,Upper Pirkanmaa,Längelmäki,35420  Talviainen (Orivesi),81711496,97,1,52,24689,2024483,119,1,1,0,0
35480,Western Finland,Pirkanmaa,Upper Pirkanmaa,Längelmäki,35480  Längelmäki (Orivesi),31473441,59,2,54,26147,1333481,66,2,1,0,0
35500,Western Finland,Pirkanmaa,Upper Pirkanmaa,Juupajoki,35500  Korkeakoski (Juupajoki),105885557,993,9,48,22518,18329971,620,6,2,3,362
35520,Western Finland,Pirkanmaa,Upper Pirkanmaa,Juupajoki,35520  Pirttikangas (Juupajoki),24533309,75,3,49,21448,1286867,60,2,1,0,0
35530,Western Finland,Pirkanmaa,Upper Pirkanmaa,Juupajoki,35530  Lyly (Juupajoki),110308741,282,3,51,22497,5309240,225,2,1,1,123
35540,Western Finland,Pirkanmaa,Upper Pirkanmaa,Juupajoki,35540  Juupajoki (Juupajoki),106408569,398,4,45,26776,8488094,254,2,2,1,131
35550,Western Finland,Pirkanmaa,Upper Pirkanmaa,Juupajoki,35550  Salokunta (Juupajoki),29660987,153,5,48,26715,3499671,89,3,2,2,45
35600,Western Finland,Pirkanmaa,Jämsä,Kiuruvesi,35600  Halli (Jämsä),131720168,1241,9,54,22808,25065647,668,5,2,6,849
35610,Western Finland,Pirkanmaa,Jämsä,Kiuruvesi,35610  Pihlaisto (Jämsä),33007361,76,2,49,22906,1351465,66,2,1,0,12
35630,Western Finland,Pirkanmaa,Jämsä,Kiuruvesi,35630  Suinula-Valkamanperä (Jämsä),43895998,159,4,49,23832,3002848,128,3,1,0,10
35700,Western Finland,Pirkanmaa,Upper Pirkanmaa,Vilppula,35700  Vilppula Keskus (Mänttä-Vilppula),324663968,3046,9,49,22383,57949270,1606,5,2,4,1164
35740,Western Finland,Pirkanmaa,Upper Pirkanmaa,Ruovesi,35740  Ylä-Vääri (Ruovesi),68770877,105,2,55,28044,2664168,86,1,1,0,0
35750,Western Finland,Pirkanmaa,Upper Pirkanmaa,Ruovesi,35750  Väärinmaja (Ruovesi),113991530,274,2,52,22732,5387548,227,2,1,0,25
35800,Western Finland,Pirkanmaa,Upper Pirkanmaa,Mänttä,35800  Mänttä (Mänttä-Vilppula),38427687,4006,104,52,21703,75873344,1159,30,3,49,1882
35820,Western Finland,Pirkanmaa,Jämsä,Kiuruvesi,35820  Asemakulma-Mustalahti (Mänttä-Vilppula),204898442,2020,10,47,23938,39402683,967,5,2,1,306
35990,Western Finland,Pirkanmaa,Upper Pirkanmaa,Vilppula,35990  Kolho (Mänttä-Vilppula),128662092,1032,8,53,21213,19007048,651,5,2,3,333
36100,Western Finland,Pirkanmaa,Tampere,Kangasala,36100  Kangasala Asemanseutu (Kangasala),8746966,1327,152,35,30693,27838622,520,59,3,26,229
36110,Western Finland,Pirkanmaa,Tampere,Kangasala,36110  Ruutana (Kangasala),14853658,2867,193,35,29618,58229735,998,67,3,20,292
36120,Western Finland,Pirkanmaa,Tampere,Kangasala,36120  Suinula-Haviseva (Kangasala),82734517,1094,13,41,27318,22182003,507,6,2,1,95
36200,Western Finland,Pirkanmaa,Tampere,Kangasala,36200  Kangasala Keskus (Kangasala),177358882,10380,59,44,26731,219167084,2721,15,4,16,2853
36220,Western Finland,Pirkanmaa,Tampere,Kangasala,36220  Suorama (Kangasala),8534456,5326,624,40,24693,100820471,1094,128,5,245,2089
36240,Western Finland,Pirkanmaa,Tampere,Kangasala,36240  Nattari (Kangasala),6089582,5003,822,39,26853,102794974,987,162,5,144,877
36270,Western Finland,Pirkanmaa,Tampere,Kangasala,36270  Huutijärvi (Kangasala),48357859,1429,30,40,30776,32745218,581,12,2,5,218
36280,Western Finland,Pirkanmaa,Tampere,Kangasala,36280  Pikonlinna (Kangasala),472537,203,430,48,28260,4662912,33,70,6,440,208
36340,Western Finland,Pirkanmaa,Tampere,Kangasala,36340  Tohkala (Kangasala),40975131,223,5,45,25658,4618518,140,3,2,1,37
36420,Western Finland,Pirkanmaa,South Eastern Pirkanm,Sahalahti,36420  Sahalahti Keskus (Kangasala),99809444,1739,17,44,30714,41986597,693,7,3,8,749
36430,Western Finland,Pirkanmaa,South Eastern Pirkanm,Sahalahti,36430  Pakkala (Kangasala),58441409,429,7,45,26720,9138236,243,4,2,1,75
36450,Western Finland,Pirkanmaa,South Eastern Pirkanm,Pälkäne,36450  Salmentaka (Pälkäne),54685270,224,4,49,23406,4494046,245,4,1,1,59
36520,Western Finland,Pirkanmaa,Tampere,Kangasala,36520  Raikku (Kangasala),46747691,360,8,50,28920,8965225,227,5,2,1,45
36570,Western Finland,Pirkanmaa,Tampere,Kangasala,36570  Kaivanto (Kangasala),46197736,301,7,44,25882,6056414,159,3,2,1,36
36600,Western Finland,Pirkanmaa,South Eastern Pirkanm,Pälkäne,36600  Pälkäne Keskus (Pälkäne),165294691,3384,20,45,23942,64235833,1499,9,2,5,902
36640,Western Finland,Pirkanmaa,South Eastern Pirkanm,Pälkäne,36640  Iltasmäki (Pälkäne),37618441,397,11,43,25004,7651097,220,6,2,2,88
36660,Western Finland,Pirkanmaa,South Eastern Pirkanm,Pälkäne,36660  Laitikkala (Pälkäne),31849829,200,6,45,26305,4392905,149,5,1,2,51
36720,Western Finland,Pirkanmaa,South Eastern Pirkanm,Luopioinen,36720  Aitoo (Pälkäne),65454898,540,8,48,21897,9722072,354,5,2,3,200
36760,Western Finland,Pirkanmaa,South Eastern Pirkanm,Luopioinen,36760  Luopioinen Keskus (Pälkäne),84401672,762,9,54,21884,14508832,442,5,2,3,284
36810,Western Finland,Pirkanmaa,South Eastern Pirkanm,Kuhmalahti,36810  Kuhmalahti Keskus (Kangasala),77104961,515,7,50,22544,9806553,291,4,2,1,113
36840,Western Finland,Pirkanmaa,South Eastern Pirkanm,Kuhmalahti,36840  Kuhmajärvi (Kangasala),81335822,306,4,55,22744,6186457,222,3,1,1,46
36880,Western Finland,Pirkanmaa,South Eastern Pirkanm,Kuhmalahti,36880  Vehkajärvi (Kangasala),88569636,132,1,56,21347,2582993,128,1,1,0,20
36910,Western Finland,Pirkanmaa,South Eastern Pirkanm,Luopioinen,36910  Rautajärvi (Pälkäne),71764190,353,5,52,22021,6738513,256,4,1,1,54
36930,Western Finland,Pirkanmaa,South Eastern Pirkanm,Luopioinen,36930  Kyynärö (Pälkäne),74551607,169,2,57,23576,3701358,130,2,1,1,64
37100,Western Finland,Pirkanmaa,Tampere,Nokia,37100  Nokia Keskus (Nokia),15448572,6793,440,49,22897,133810158,1033,67,7,282,4361
37120,Western Finland,Pirkanmaa,Tampere,Nokia,37120  Koskenmäki (Nokia),57937694,10517,182,39,27040,213317751,2802,48,4,19,1115
37130,Western Finland,Pirkanmaa,Tampere,Nokia,37130  Alhoniitty (Nokia),12653168,4490,355,41,25480,87932347,1090,86,4,29,366
37140,Western Finland,Pirkanmaa,Tampere,Nokia,37140  Harjuniitty (Nokia),12940281,3116,241,34,28322,59675195,864,67,4,28,359
37150,Western Finland,Pirkanmaa,Tampere,Nokia,37150  Kankaantaka (Nokia),9098396,4096,450,43,25256,80162812,984,108,4,191,1738
37180,Western Finland,Pirkanmaa,Tampere,Nokia,37180  Sarkola (Nokia),51561718,370,7,43,26043,7552529,208,4,2,1,35
37200,Western Finland,Pirkanmaa,Tampere,Nokia,37200  Siuro (Nokia),92561120,2482,27,42,25705,49791515,1068,12,2,5,454
37210,Western Finland,Pirkanmaa,Tampere,Nokia,37210  Kulovesi (Nokia),962705,24,25,,,,17,18,1,0,0
37240,Western Finland,Pirkanmaa,Tampere,Nokia,37240  Linnavuori (Nokia),4811947,767,159,39,23369,13904387,187,39,4,199,956
37310,Western Finland,Pirkanmaa,Tampere,Nokia,37310  Tottijärvi (Nokia),70276276,851,12,41,27520,17612936,473,7,2,1,95
37350,Western Finland,Pirkanmaa,Tampere,Vesilahti,37350  Rämsöö (Vesilahti),33991436,155,5,47,25086,3135746,114,3,1,1,22
37370,Western Finland,Pirkanmaa,Tampere,Vesilahti,37370  Narva (Vesilahti),153604405,1007,7,45,25297,19757235,549,4,2,1,170
37380,Western Finland,Pirkanmaa,Tampere,Vesilahti,37380  Krääkkiö (Vesilahti),34372718,168,5,49,22147,3056221,105,3,2,0,0
37420,Western Finland,Pirkanmaa,Tampere,Vesilahti,37420  Valkkinen (Vesilahti),79875610,776,10,42,25057,14984151,394,5,2,1,72
37470,Western Finland,Pirkanmaa,Tampere,Vesilahti,37470  Vesilahti Keskus (Vesilahti),39259969,1958,50,38,28309,39519806,755,19,3,10,384
37500,Western Finland,Pirkanmaa,Tampere,Lempäälä,37500  Lempäälä Keskus (Lempäälä),154244277,8644,56,41,26522,175020932,2292,15,4,15,2241
37530,Western Finland,Pirkanmaa,Tampere,Lempäälä,37530  Säijä (Lempäälä),45002730,549,12,41,28784,11571126,278,6,2,1,47
37550,Western Finland,Pirkanmaa,Tampere,Lempäälä,37550  Kuivaspää (Lempäälä),28934858,5231,181,35,28854,102923020,1449,50,4,24,702
37560,Western Finland,Pirkanmaa,Tampere,Lempäälä,37560  Kulju (Lempäälä),36249136,4771,132,35,30161,100798617,1416,39,3,13,465
37570,Western Finland,Pirkanmaa,Tampere,Lempäälä,37570  Koivuniemi (Lempäälä),25078945,435,17,38,30586,9481744,264,11,2,72,1817
37600,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37600  Valkeakoski Keskus (Valkeakoski),144836516,11302,78,48,23596,222511145,3076,21,4,30,4371
37630,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37630  Vääräkoivu (Valkeakoski),38676456,7012,181,42,25343,139893523,1718,44,4,41,1603
37700,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37700  Sääksmäki (Valkeakoski),23091425,426,18,46,23661,8186684,226,10,2,2,49
37720,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37720  Ritvala (Valkeakoski),53036949,194,4,44,25354,3701749,113,2,2,0,26
37740,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37740  Haukila (Valkeakoski),31346747,282,9,46,22623,5248529,156,5,2,1,38
37770,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37770  Tarttila (Valkeakoski),56447142,467,8,42,24102,8676747,275,5,2,1,79
37800,Western Finland,Pirkanmaa,Southern Pirkanmaa,Kylmäkoski,37800  Toijala keskus (Akaa),181847481,9261,51,44,24100,177882882,3154,17,3,17,3035
37830,Western Finland,Pirkanmaa,Southern Pirkanmaa,Viiala,37830  Viiala Keskus (Akaa),60537279,5346,88,43,23847,97869045,2140,35,2,14,840
37850,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37850  Metsäkansa (Valkeakoski),30253967,351,12,44,25746,7286026,204,7,2,1,35
37860,Western Finland,Pirkanmaa,Southern Pirkanmaa,Valkeakoski,37860  Kärjenniemi (Valkeakoski),39681762,908,23,37,28246,17795152,381,10,2,2,93
37900,Western Finland,Pirkanmaa,Southern Pirkanmaa,Kylmäkoski,37900  Kylmäkoski Asemanseutu (Akaa),25888996,294,11,46,22215,5398179,202,8,1,0,12
37910,Western Finland,Pirkanmaa,Southern Pirkanmaa,Kylmäkoski,37910  Kylmäkoski Keskus (Akaa),77883251,1270,16,45,23257,24210685,594,8,2,5,428
37960,Western Finland,Pirkanmaa,Southern Pirkanmaa,Kylmäkoski,37960  Sotkia (Akaa),7420194,247,33,48,22742,4639342,139,19,2,4,26
38100,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38100  Karkku (Sastamala),68714190,852,12,44,24011,16423391,524,8,2,3,211
38120,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38120  Kutala (Sastamala),28923927,226,8,50,26496,5113743,147,5,2,2,47
38130,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38130  Ellivuori (Sastamala),1597320,9,6,,,,15,9,1,14,23
38140,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38140  Kärppälä (Sastamala),58548829,341,6,46,26554,7302223,230,4,1,1,60
38200,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38200  Vammala Keskus (Sastamala),23650849,6228,263,50,23051,120740405,1735,73,4,125,2951
38210,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38210  Vammala Asemanseutu (Sastamala),157349072,4069,26,46,22843,76363601,1755,11,2,9,1445
38220,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38220  Stormi (Sastamala),120159868,789,7,45,26434,16785888,507,4,2,3,314
38250,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38250  Roismala (Sastamala),84155768,1337,16,42,24730,25521744,735,9,2,6,501
38270,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38270  Sammaljoki (Sastamala),76050159,329,4,49,23771,6727256,216,3,2,1,43
38280,Western Finland,Pirkanmaa,South Western Pirkanm,Vammala,38280  Illo (Sastamala),59057517,418,7,43,23237,7505607,246,4,2,1,49
38300,Western Finland,Pirkanmaa,South Western Pirkanm,Äetsä,38300  Kiikka (Sastamala),121055905,1722,14,47,24540,34380342,917,8,2,3,358
38360,Western Finland,Satakunta,Northern Satakunta,Kiikoinen,38360  Kiikoinen (Sastamala),160890091,1147,7,45,21875,20016059,672,4,2,1,213
38420,Western Finland,Pirkanmaa,South Western Pirkanm,Mouhijärvi,38420  Häijää (Sastamala),62808884,1024,16,42,25854,20657198,518,8,2,4,262
38460,Western Finland,Pirkanmaa,South Western Pirkanm,Mouhijärvi,38460  Mouhijärvi Keskus (Sastamala),143622753,1702,12,44,23240,31444185,829,6,2,3,425
38470,Western Finland,Pirkanmaa,South Western Pirkanm,Mouhijärvi,38470  Hyynilä (Sastamala),43964209,253,6,45,21865,4438665,151,3,2,1,26
38490,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,38490  Haukijärvi (Hämeenkyrö),15000627,83,6,46,20682,1323679,54,4,2,0,0
38510,Western Finland,Pirkanmaa,South Western Pirkanm,Suodenniemi,38510  Suodenniemi (Sastamala),228674032,1152,5,49,21862,21249821,712,3,2,1,194
38600,Western Finland,Satakunta,Northern Satakunta,Lavia,38600  Lavia Keskus (Pori),253346672,1428,6,50,21502,26297166,911,4,2,1,309
38650,Western Finland,Satakunta,Northern Satakunta,Lavia,38650  Yli-Putto (Pori),58574694,159,3,47,20771,2534059,122,2,1,1,41
38670,Western Finland,Satakunta,Northern Satakunta,Lavia,38670  Kalliala-Haunia (Pori),54874219,174,3,53,21283,3149874,129,2,1,0,21
38680,Western Finland,Satakunta,Pori,Pomarkku,38680  Tuunajärvi (Pomarkku),38191441,85,2,54,21988,1649082,73,2,1,0,0
38700,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38700  Kankaanpää Keskus (Kankaanpää),125660080,6038,48,45,23019,113483867,2173,17,3,26,3320
38710,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38710  Myllymäki (Kankaanpää),3060439,2017,659,47,19990,34502324,587,192,3,77,235
38720,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38720  Vihteljärvi (Kankaanpää),97276496,399,4,49,22491,7602080,263,3,2,1,59
38740,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38740  Hapuoja (Kankaanpää),31057469,405,13,47,21976,7493797,235,8,2,2,58
38750,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38750  Veneskoski (Kankaanpää),49462053,228,5,49,22581,4448365,154,3,1,1,26
38760,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38760  Venesjärvi (Kankaanpää),62005418,362,6,42,25105,6853639,198,3,2,1,70
38770,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38770  Lohikko (Kankaanpää),27485529,436,16,41,23550,7700972,213,8,2,6,171
38800,Western Finland,Satakunta,Northern Satakunta,Jämijärvi,38800  Jämijärvi Keskus (Jämijärvi),195405302,1500,8,48,21324,26356246,990,5,2,2,302
38840,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38840  Niinisalo (Kankaanpää),139579406,766,5,48,21029,13584962,482,3,2,1,209
38860,Western Finland,Satakunta,Northern Satakunta,Jämijärvi,38860  Suurimaa (Jämijärvi),46497718,175,4,45,20247,2834627,123,3,1,1,49
38910,Western Finland,Satakunta,Northern Satakunta,Kankaanpää,38910  Ala-Honkajoki (Kankaanpää),140751373,516,4,49,23247,10112611,319,2,2,1,78
38920,Western Finland,Satakunta,Northern Satakunta,Honkajoki,38920  Vatajankoski (Kankaanpää),41787053,190,5,49,20565,3311015,131,3,1,0,0
38950,Western Finland,Satakunta,Northern Satakunta,Honkajoki,38950  Honkajoki Keskus (Kankaanpää),260596646,1236,5,48,21623,22228808,788,3,2,2,518
38970,Western Finland,Satakunta,Northern Satakunta,Honkajoki,38970  Lauhala (Kankaanpää),67075452,235,4,50,22079,4415782,174,3,1,1,58
39100,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39100  Hämeenkyrö Keskus (Hämeenkyrö),131476474,3374,26,46,24177,65688515,1387,11,2,9,1134
39110,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39110  Simuna (Hämeenkyrö),16084071,219,14,45,25414,4345724,142,9,2,2,38
39130,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39130  Sasi (Hämeenkyrö),45985789,792,17,39,26451,15076982,362,8,2,3,133
39150,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39150  Pinsiö (Hämeenkyrö),56479099,881,16,36,27888,17569236,389,7,2,1,76
39160,Western Finland,Pirkanmaa,Tampere,Ylöjärvi,39160  Julkujärvi (Ylöjärvi),11356305,4115,362,31,28394,75896795,1149,101,4,45,514
39170,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39170  Jumesniemi (Hämeenkyrö),15399090,189,12,39,26861,3706789,89,6,2,1,21
39180,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39180  Herttuala (Hämeenkyrö),10100772,97,10,42,26735,2031841,57,6,2,1,15
39195,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39195  Kaipio (Hämeenkyrö),27387616,162,6,45,20258,2714519,95,3,2,1,29
39200,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39200  Kyröskoski (Hämeenkyrö),85755216,4740,55,43,23757,88734139,1836,21,3,13,1079
39230,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39230  Osara (Hämeenkyrö),18255768,186,10,49,26865,4352139,138,8,1,3,51
39290,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39290  Vesajärvi (Hämeenkyrö),67366326,138,2,53,23964,2971480,129,2,1,0,16
39310,Western Finland,Pirkanmaa,North Western Pirkanm,Viljakkala,39310  Viljakkala Keskus (Ylöjärvi),94109573,1008,11,43,23670,18556983,532,6,2,2,156
39340,Western Finland,Pirkanmaa,North Western Pirkanm,Viljakkala,39340  Karhe (Ylöjärvi),41858814,298,7,41,27376,5913294,169,4,2,1,46
39360,Western Finland,Pirkanmaa,North Western Pirkanm,Viljakkala,39360  Komi (Ylöjärvi),37487546,237,6,42,24973,4445137,150,4,2,1,23
39380,Western Finland,Pirkanmaa,North Western Pirkanm,Hämeenkyrö,39380  Lavajärvi (Hämeenkyrö),14004177,174,12,40,23087,3001288,100,7,2,0,0
39410,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39410  Luhalahti (Ikaalinen),99325487,300,3,51,24614,6276653,217,2,1,1,52
39430,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39430  Röyhiö (Ikaalinen),61705246,173,3,47,22718,3248682,116,2,1,0,0
39450,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39450  Sisättö (Ikaalinen),141980798,115,1,57,21731,2325166,118,1,1,0,12
39500,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39500  Ikaalinen Keskus (Ikaalinen),118639151,4406,37,48,22210,82111400,1766,15,2,14,1627
39530,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39530  Kilvakkala (Ikaalinen),169762475,1008,6,44,22849,17868056,632,4,2,1,218
39580,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39580  Riitiala (Ikaalinen),100642374,386,4,48,21304,6859760,285,3,1,0,50
39590,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39590  Tevaniemi (Ikaalinen),51548339,233,5,46,23580,4291587,138,3,2,2,85
39610,Western Finland,Pirkanmaa,North Western Pirkanm,Ikaalinen,39610  Kovelahti (Ikaalinen),60952411,188,3,50,21901,3460295,149,2,1,0,15
39620,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39620  Kovesjoki (Parkano),162817176,184,1,49,24879,3806426,162,1,1,0,34
39660,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39660  Lapinneva (Parkano),68693344,243,4,48,21759,4569440,199,3,1,1,49
39700,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39700  Parkano Keskus (Parkano),468856013,5277,11,48,22420,98559016,2495,5,2,4,2094
39750,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39750  Vatajanjärvi (Parkano),164595586,345,2,49,21358,6150991,262,2,1,0,43
39770,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39770  Aureskoski (Parkano),60590539,65,1,54,22558,1285803,72,1,1,1,65
39780,Western Finland,Pirkanmaa,North Western Pirkanm,Parkano,39780  Alaskylä (Parkano),19394336,194,10,49,22895,3800509,124,6,2,2,32
39810,Western Finland,Pirkanmaa,North Western Pirkanm,Kihniö,39810  Linnankylä (Kihniö),74407540,320,4,48,23556,6242418,248,3,1,1,100
39820,Western Finland,Pirkanmaa,North Western Pirkanm,Kihniö,39820  Kihniö Keskus (Kihniö),275197055,1435,5,50,20819,25024090,902,3,2,2,511
39880,Western Finland,Pirkanmaa,North Western Pirkanm,Kihniö,39880  Kihniö Asemanseutu (Kihniö),39462997,132,3,54,18467,2252955,97,2,1,0,0
39920,Western Finland,Satakunta,Northern Satakunta,Karvia,39920  Suomijärvi (Karvia),93306605,150,2,47,22444,2670894,113,1,1,0,30
39930,Western Finland,Satakunta,Northern Satakunta,Karvia,39930  Karvia Keskus (Karvia),77952420,1039,13,51,20565,18673253,538,7,2,4,315
39940,Western Finland,Satakunta,Northern Satakunta,Karvia,39940  Kantti (Karvia),100620687,242,2,49,23106,4736702,186,2,1,1,92
39960,Western Finland,Satakunta,Northern Satakunta,Karvia,39960  Sarvela (Karvia),61023460,448,7,48,20790,7733820,281,5,2,2,127
39965,Western Finland,Satakunta,Northern Satakunta,Karvia,39965  Karviankylä (Karvia),52313425,182,3,49,22377,3244673,106,2,2,1,70
